Pconsent_self,gender,bday,bday#1_1,bday#2_1,bday#3_1,race_2,race_3,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp.x,gc.x,term.x,Q_BallotBoxStuffing.x,Q_CHL.x,expected_ir.x,expected_loi.x,Country.x,expected_n.x,tg.x,transaction_id,SVID.x,PS.x,Child_age,Response,P_age,Cconsent,age,days,Ctime,genre,genre_8_TEXT,shorts_days,shorts_time,malleable_1,malleable_2,malleable_3,malleable_4,favorite,homophily_appear_1,homophily_appear_2,homophily_appear_3,homophily_appear_4,homophily_appear_5,homophily_behave_1,homophily_behave_2,homophily_behave_3,homophily_behave_4,homophily_behave_6,parasocial_1,parasocial_2,parasocial_3,parasocial_4,parasocial_5,outgroup_freq,outgroup_simple,regularities_1,regularities_2,regularities_3,regularities_4,regularities_5,regularities_6,regularities_7,friend,opp.y,gc.y,term.y,Q_BallotBoxStuffing.y,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RecaptchaScore,Q_RelevantIDFraudScore,Q_CHL.y,expected_ir.y,expected_loi.y,Country.y,expected_n.y,tg.y,SVID.y,PS.y,age_match,difference,large_diff,Ptime_score,Ptime_max,Ptime_max_score,malleable_score,h_appear_score,h_behave_score,parasocial_score,composite,regularity_score,friend_gender,friend_race,race_1,race_match,race_match_binary,gender_match
Agree,Male,2014-05-14,May,14,2014,NA,NA,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Los Angeles,CA,Yes,iPhone,Yes,No,Yes,Censorsship,7,7,NA,Blippi,They learned alot more,A great deal,A great deal,A lot,A lot,A lot,Looking at nudity,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3jZi3BVSR5jgbLyBc93oUt,36661704,1449,NA,Complete,10,YES,10,7 days,2 hours or less,Educational,NA,7 days,2 hours or less,4,5,5,4,Blippi,5,4,4,5,4,4,4,4,5,4,3,4,4,5,5,Often,More people who DO have the same skin color as me,4,4,1,1,2,4,2,4,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.9,0.88,0.84,0.84,0.8533333333333334,0.5142857142857142,Female,Black or African American,Black or African American,1,1,0
Agree,Male,2012-07-07,July,7,2012,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",New york,NY,Yes,Android tablet,No,Yes,No,NA,5,6,NA,Beast,He's more composed and exciting,A great deal,A great deal,A great deal,A lot,A great deal,"Nope, I haven't",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,44fFCHXZybLIzalSvsFjXV,36661704,1449,NA,Complete,12,YES,12,5 days,1.5 hours or less,Gaming/Let's Play,NA,5 days,1.5 hours or less,5,1,5,5,Mr beast,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Very often,More people who DO have the same skin color as me,5,5,1,1,1,5,1,5,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,30,2,10,0.8,1,1,1,1,0.5428571428571428,Male,South Asian,White,0,0,1
Agree,Male,2014-07-26,July,26,2014,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Minneapolis,Minnesota,No,iPhone,No,Yes,No,NA,5,6,NA,Mrbeast,yeah,A great deal,A great deal,A great deal,A lot,A great deal,Later.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,47WXVFXWV1gDUlSJwLqJzi,36661704,1449,NA,Complete,10,YES,10,5 days,2 hours or less,Vlogs,NA,5 days,2 hours or less,5,5,4,5,Mrbeast,2,5,5,4,5,4,5,4,3,4,5,5,5,4,4,Very often,More people who DO have the same skin color as me,5,5,1,5,1,4,1,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,30,2,10,0.95,0.84,0.8,0.92,0.8533333333333334,0.6285714285714286,Female,White,White,1,1,0
Agree,Female,2011-06-06,June,6,2011,NA,NA,High school degree or equivalent,High school degree or equivalent,"$50,000 through $74,999",Redmond,Wa,Yes,iPhone,No,NA,Yes,Screen time limit,7,6,NA,Kia cenat,While on YouTube she gets aggravated if you need her to do something,A great deal,A great deal,A great deal,A lot,A great deal,She watches a high school show that talks about sex,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1hLa5OBTiqzxGLmKRkM6Nx,36661704,1449,NA,Complete,13,YES,13,7 days,More than 2 hours,Compilations,NA,7 days,1 hour or less,1,5,1,4,Dan and riah,5,5,5,4,4,4,5,4,5,5,5,5,4,5,4,Very often,More people who DO have the same skin color as me,2,1,5,4,2,4,1,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.55,0.92,0.92,0.92,0.92,0.5428571428571428,Female,White,White,1,1,1
Agree,Male,2015-07-05,July,5,2015,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",bronx,new york,Yes,iPhone,Yes,Yes,No,no,5,4,NA,Ryan's world,"After spending time on YouTube, I’ve noticed my child becomes more focused on specific interests, but I'm concerned about too much screen time affecting their attention span.",A great deal,A lot,A great deal,A lot,A great deal,"Yes, I’ve noticed some questionable content, like inappropriate language on certain prank channels, which raised concerns about what my child is exposed to.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,0NRvVJTnZjWy8a33DmoTVJ,36661704,1449,NA,Complete,9,YES,9,5 days,1 hour or less,Gaming/Let's Play,NA,5 days,1 hour or less,5,4,4,5,Jacksepticeye,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,Often,More people who DO have the same skin color as me,5,4,1,4,1,4,1,7,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,20,1,5,0.9,0.92,0.92,0.92,0.92,0.5714285714285714,Male,Asian,White,0,0,1
Agree,Female,2015-08-13,August,13,2015,NA,NA,Some college,Some college,"$75,000 through $99,999",Los Angeles,California,Yes,iPad tablet,No,Yes,Yes,NA,4,7,NA,Lanky Box,I do notice that he asks questions about what he hears on youtube. I think that he is laughing for the majority of the time afterwards.,A lot,A lot,A lot,A lot,A lot,He doesn't really come across violence and swearing types of videos. Youtube kids does a very good job of filtering the videos my son watches.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2ZxaxSe5yzdCACo7lU6DmF,36661704,1449,NA,Complete,9,YES,9,4 days,2 hours or less,Gaming/Let's Play,NA,4 days,1 hour or less,1,1,1,1,Lanky Box,1,1,1,1,1,3,4,2,2,4,1,3,3,5,4,Often,I don't know,1,1,1,1,1,1,2,3,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,28,3,12,0.2,0.2,0.6,0.64,0.48,0.22857142857142856,Male,Hispanic or Latino/a,Hispanic or Latino/a,1,1,0
Agree,Male,2011-05-12,May,12,2011,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$25,000 through $34,999",Minneapolis,MN,Yes,iPad tablet,Yes,Yes,Yes,Violent and sexual content,5,7,NA,Mr Beast,My child is a little more curious,A lot,A lot,A lot,A lot,A lot,I have worried about this before.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6AbY9sWf9DUTKDizeIC93Y,36661704,1449,NA,Complete,13,YES,12,5 days,1 hour or less,Educational,NA,5 days,1.5 hours or less,4,2,4,4,Me Breast,4,3,2,4,4,5,3,2,5,4,5,4,3,1,5,Rarely,More people who DO have the same skin color as me,4,5,3,3,3,4,1,1,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,35,3,15,0.7,0.68,0.76,0.72,0.72,0.6571428571428571,Male,Black or African American,Black or African American,1,1,1
Agree,Male,2012-06-01,June,1,2012,White,Multiracial,Some college,High school degree or equivalent,"$50,000 through $74,999",Ashley,OH,No,Android tablet,No,NA,No,NA,7,4,NA,He doesn't really have a favorite person or channel to watch on YouTube,Nothing wrong with his behavior.,A moderate amount,A moderate amount,A little,A lot,A moderate amount,No concerns at the moment on what content my child has observed on YouTube. He's good at not watching things he knows he shouldn't.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1PqZlYzbqonNNB9Lj4sene,36661704,1449,NA,Complete,12,YES,12,7 days,1 hour or less,Educational,NA,5 days,45 minutes or less,2,3,1,2,Josh Frazier,2,2,1,2,2,3,5,3,4,3,5,4,4,4,4,Very often,More people who DO have the same skin color as me,1,1,2,4,2,3,2,1,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,28,1,7,0.4,0.36,0.72,0.84,0.64,0.42857142857142855,Male,Black or African American,Black or African American,1,1,1
Agree,Male,2014-09-15,September,15,2014,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Florida,Florida,No,Android tablet,Yes,Yes,Yes,Good,7,7,NA,Coco melon,Is good,A little,A moderate amount,A moderate amount,A lot,A moderate amount,Is good,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1M9xTlbRV6mTU3oT636zkE,36661704,1449,NA,Complete,10,YES,10,7 days,2 hours or less,Gaming/Let's Play,NA,7 days,2 hours or less,4,4,4,4,Coco melon,4,4,4,4,4,4,4,4,5,4,4,3,4,4,4,Often,More people who DO have the same skin color as me,4,4,2,3,2,4,2,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.8,0.8,0.84,0.76,0.8,0.6,Female,Asian,White,0,0,0
Agree,Male,2016-01-01,January,1,2016,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Northborough,MA,Yes,iPad tablet,Yes,Yes,Yes,Screen time out,3,6,NA,Moana,There is nothing am concerned about,A great deal,A great deal,A great deal,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1t0nDIpOXpUjQIptAm2NTd,36661704,1449,NA,Complete,9,YES,8,3 days,2 hours or less,Educational,NA,1 day,45 minutes or less,1,3,3,3,Mose,2,2,2,2,2,4,4,1,4,4,4,3,3,4,4,Often,I don't know,2,2,1,2,2,3,2,4,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,18,2,6,0.5,0.4,0.68,0.72,0.6,0.4,Female,Black or African American,Black or African American,1,1,0
Agree,Male,2014-02-02,February,2,2014,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",New York,New York,Yes,Android phone,Yes,NA,Yes,It's very good,2,3,NA,It's very good for me,Great,A lot,A lot,A great deal,A lot,A great deal,Very good for me,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,4g1Z1esPSCxysi5xACXJCP,36661704,1449,NA,Complete,11,YES,10,5 days,45 minutes or less,Sports,NA,2 days,45 minutes or less,4,5,5,5,Big boss,5,4,5,3,5,5,5,4,5,5,4,5,5,4,5,Very often,More people who DO have the same skin color as me,5,5,1,4,2,5,2,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,6,0.75,1.5,0.95,0.88,0.96,0.92,0.92,0.6857142857142857,Female,White,White,1,1,0
Agree,Male,2016-09-06,September,6,2016,NA,NA,High school degree or equivalent,High school degree or equivalent,"$75,000 through $99,999",Syracuse,Ny,Yes,iPhone,Yes,Yes,Yes,Screen limited and purchases,7,7,NA,Fan nugget girlfan,No,A great deal,A great deal,A lot,A lot,A great deal,Many safety and appropriate language,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,4BnMvrkP2zEqpHvSJrmOHw,36661704,1449,NA,Complete,8,YES,8,7 days,More than 2 hours,Gaming/Let's Play,NA,5 days,1.5 hours or less,4,5,1,2,Fan nugget girlfan,5,4,4,5,4,4,5,4,5,5,4,4,4,5,5,Often,More people who DO have the same skin color as me,2,2,2,1,2,4,2,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.6,0.88,0.92,0.88,0.8933333333333333,0.42857142857142855,Female,South Asian,Black or African American,0,0,0
Agree,Male,2016-08-28,August,28,2016,NA,NA,High school degree or equivalent,High school degree or equivalent,"$16,000 through $24,999",San Saba,TX,No,Android tablet,Yes,Yes,Yes,Age range blocking mature content,3,7,NA,Minecraft,The child rushes back to watch YouTube videos to the point of crying if not allowed to watch.,A moderate amount,A lot,A little,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,5cUZZi5t1TxK5beZw2sR3o,36661704,1449,NA,Complete,8,YES,8,3 days,More than 2 hours,Gaming/Let's Play,NA,3 days,2 hours or less,2,3,3,4,Ryan,2,3,3,4,2,3,4,1,2,4,3,3,4,3,4,Sometimes,More people who DO have the same skin color as me,3,4,2,4,3,4,2,9,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,21,3,9,0.6,0.56,0.56,0.68,0.6,0.6285714285714286,Male,White,White,1,1,1
Agree,Male,2011-06-03,June,3,2011,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",USA,NA,Yes,iPhone,Yes,Yes,Yes,YES,5,4,NA,Mr.Beast,nice,A lot,A lot,A great deal,A lot,A lot,very nice,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2axtyiAd0lnJjG4xs8aD7E,36661704,1449,NA,Complete,13,YES,13,5 days,1 hour or less,Sports,NA,5 days,30 minutes or less,4,4,5,4,Mr.Beast,4,4,5,4,5,4,4,5,5,4,4,5,4,5,4,Often,More people who DO have the same skin color as me,4,5,2,4,1,5,2,9,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,20,1,5,0.85,0.88,0.88,0.88,0.88,0.6571428571428571,Male,White,White,1,1,1
Agree,Female,2016-06-29,June,29,2016,NA,NA,High school degree or equivalent,High school degree or equivalent,"$35,000 through $49,999",Grand Rapids,Mi,Yes,iPad tablet,No,NA,Yes,Just not watching certain channels,7,4,NA,Peppa pig,Nothing,A little,A little,A lot,A lot,A little,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,13xhSwllGk1NxnuGJNbZhK,36661704,1449,NA,Complete,8,YES,8,7 days,1 hour or less,Educational,NA,5 days,45 minutes or less,4,3,4,4,I don’t know,2,2,2,2,2,3,2,3,3,4,4,4,4,4,4,Sometimes,More people who DO NOT have the same skin color as me,4,2,2,1,2,3,3,5,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,28,1,7,0.75,0.4,0.6,0.8,0.6,0.4857142857142857,Male,South Asian,Hispanic or Latino/a,0,0,0
Agree,Female,2011-01-11,January,11,2011,NA,NA,"Bachelor's degree (e.g. BA, BS)",Some college,"$50,000 through $74,999",Paulsboro,Nj,Yes,iPad tablet,Yes,No,No,NA,7,7,NA,Mr beast,No my child behaves the same before and after,A moderate amount,A lot,A moderate amount,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2BEb2CDKOYZvIkuRRmzeVh,36661704,1449,NA,Complete,14,YES,13,7 days,More than 2 hours,Makeup/Fashion,NA,7 days,More than 2 hours,1,5,1,3,Mr beast,1,1,1,2,1,1,2,1,1,4,4,4,3,4,2,Often,More people who DO NOT have the same skin color as me,1,1,2,1,2,3,2,1,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,49,3,21,0.5,0.24,0.36,0.68,0.4266666666666667,0.34285714285714286,Male,Black or African American,Black or African American,1,1,0
Agree,Female,2013-05-10,May,10,2013,NA,NA,Doctoral degree,"Master's degree (e.g. MA, MS)","$100,000 or greater",Norfolk,Virginia,Yes,iPad tablet,Yes,Yes,Yes,Screen Time Limits,7,6,NA,MrBeast,Increased screen attachment,A lot,A lot,A lot,A lot,A lot,NA,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,63T5EtBFUSNTMf2R77f4wm,36661704,1449,NA,Complete,11,YES,11,7 days,2 hours or less,Educational,NA,7 days,2 hours or less,3,2,1,3,MrBeast,1,1,1,1,1,4,4,4,4,4,4,5,4,4,4,Often,More people who DO NOT have the same skin color as me,4,1,2,1,1,3,2,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.45,0.2,0.8,0.84,0.6133333333333333,0.4,Female,South Asian,Black or African American,0,0,1
Agree,Female,2011-09-20,September,20,2011,NA,NA,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Acworth,GA,Yes,Android tablet,Yes,No,No,NA,5,4,NA,Unsure,She's open to connecting with other kids and it's surprising because she isn't as shy anymore.,None at all,A little,A moderate amount,A lot,A little,The only ones that struck a nerve with me were any involving pranks by kids on their parents. These also involved the child acting as if their the one in charge and I don't like that.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,0tq8xyqtHsVXvGaXnCK2cQ,36661704,1449,NA,Complete,13,YES,13,6 days,1 hour or less,Gaming/Let's Play,NA,2 days,30 minutes or less,3,4,2,4,PewDiePie,2,4,5,3,4,3,4,4,4,3,4,4,4,3,3,Often,I don't know,3,3,2,4,3,4,2,9,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,20,1,5,0.65,0.72,0.72,0.72,0.72,0.6,Male,White,White,1,1,0
Agree,Male,2016-10-19,October,19,2016,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Florida,Florida,No,Android phone,No,No,No,videos,6,3,NA,educational,good moral,None at all,A little,A moderate amount,A lot,A little,good for all,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6S8PgzA3DOzUsAG7WBmiOB,36661704,1449,NA,Complete,8,YES,9,6 days,45 minutes or less,Educational,NA,6 days,45 minutes or less,1,2,3,2,mr beast,2,3,4,3,3,3,2,3,3,5,2,3,4,3,3,Often,More people who DO have the same skin color as me,1,2,3,3,3,3,2,9,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,18,0.75,4.5,0.4,0.6,0.64,0.6,0.6133333333333333,0.4857142857142857,Male,White,White,1,1,1
Agree,Male,2011-10-10,October,10,2011,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",georgia,georgia,Yes,iPad tablet,No,No,Yes,very nice,4,2,NA,nike,very good,A great deal,A lot,A lot,A lot,A moderate amount,very good,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1j2McVTv5rW4aXKkYL0ijd,36661704,1449,NA,Complete,13,YES,12,4 days,30 minutes or less,Sports,NA,2 days,30 minutes or less,5,4,3,5,nike,5,4,5,4,5,5,4,5,4,5,5,4,5,4,5,Very often,More people who DO have the same skin color as me,5,4,1,5,2,3,1,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,8,0.5,2,0.85,0.92,0.92,0.92,0.92,0.6,Female,South Asian,White,0,0,0
Agree,Female,2013-05-30,May,30,2013,NA,NA,Some college,Some college,"$100,000 or greater",Louisville,KY,Yes,iPhone,Yes,No,No,NA,3,5,NA,Moriah Elizabeth,Not really,A moderate amount,A lot,A lot,A lot,A moderate amount,"Yes, on video games channels and I don't allow it to be watched anymore",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2ggfjgKtHhhUC6H0IoGgPY,36661704,1449,NA,Complete,11,YES,11,2 days,NA,NA,NA,NA,NA,1,3,2,2,Mariah Elizabeth,4,4,4,4,2,3,3,4,4,5,5,4,4,5,3,Often,I don't know,2,2,2,2,2,3,3,4,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,15,1.5,4.5,0.4,0.72,0.76,0.84,0.7733333333333333,0.45714285714285713,Female,Black or African American,White,0,0,1
Agree,Male,2011-05-13,May,13,2011,NA,NA,Some college,Some college,"$12,000 through $15,999",Rhinelander,Wisconsin,Yes,iPhone,Yes,No,No,NA,7,7,NA,Multiple,Addiction,A little,A little,A little,A lot,A little,Yes,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,67Zu4SztYLX1XUzOd7TpIY,36661704,1449,NA,Complete,13,YES,13,7 days,More than 2 hours,Gaming/Let's Play,NA,7 days,More than 2 hours,5,5,5,5,Mr. Beast,1,1,5,1,1,5,5,5,5,5,5,5,5,5,5,Never,More people who DO have the same skin color as me,1,1,1,5,1,5,1,9,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,1,0.36,1,1,0.7866666666666666,0.42857142857142855,Male,White,White,1,1,1
Agree,Male,2015-04-30,April,30,2015,NA,NA,Some college,High school degree or equivalent,"$16,000 through $24,999",Manchester,Ky,Yes,Android phone,No,No,Yes,Parental control,7,5,NA,Jeffy,Nothing,A moderate amount,A moderate amount,A little,A lot,A moderate amount,Yes from jeffy,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1Rxj2biu2ZzsNnhXl0YjuR,36661704,1449,NA,Complete,9,YES,9,7 days,1.5 hours or less,Gaming/Let's Play,NA,7 days,1.5 hours or less,2,3,2,3,Jeffy,2,2,4,4,3,3,2,2,2,2,3,3,2,4,2,Sometimes,I don't know,2,2,2,3,2,2,4,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,35,1.5,10.5,0.5,0.6,0.44,0.56,0.5333333333333333,0.4857142857142857,Female,South Asian,White,0,0,0
Agree,Male,2014-07-14,July,14,2014,NA,NA,"Bachelor's degree (e.g. BA, BS)",High school degree or equivalent,"$75,000 through $99,999",Yonkers,New York,Yes,iPad tablet,Yes,Yes,Yes,screen time limits,7,5,NA,Mr Beast,I notice that they become more talkative about the things they were able to see on their tablet,A great deal,A lot,A lot,A lot,A great deal,i have not had any issues with this kind of content on youtube kids,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3SatdW2FK3MvhR3PoKa0wb,36661704,1449,NA,Complete,10,YES,10,7 days,2 hours or less,Sports,NA,7 days,1.5 hours or less,5,4,4,4,mr beast,5,5,4,4,4,5,4,4,4,4,5,4,4,4,4,Very often,More people who DO have the same skin color as me,5,4,2,4,3,4,2,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,35,1.5,10.5,0.85,0.88,0.84,0.84,0.8533333333333334,0.6857142857142857,Female,South Asian,Hispanic or Latino/a,0,0,0
Agree,Female,2012-07-12,July,12,2012,NA,NA,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",philadelphia,pa,Yes,iPhone,Yes,Yes,Yes,time and content,3,2,NA,not sure,nothing diff,A little,A little,A little,A lot,A little,no,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,72fWnKrnbS3DcWzN65z2aa,36661704,1449,NA,Complete,12,YES,13,3 days,30 minutes or less,Compilations,NA,2 days,30 minutes or less,2,2,2,2,none,3,3,4,2,2,3,2,3,3,3,2,3,3,3,2,Sometimes,I don't know,2,2,2,3,3,3,3,9,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,6,0.5,1.5,0.4,0.56,0.56,0.52,0.5466666666666666,0.5142857142857142,Male,White,White,1,1,0
Agree,Female,2011-05-16,May,16,2011,NA,NA,Some college,Some college,"$75,000 through $99,999",NC,NC,Yes,Some other device,No,No,No,NA,7,7,NA,Richard Lorenzo jr,Very positive. No there isn't anything concerning.,None at all,A great deal,A great deal,A lot,A great deal,"No concerns at all. My children listen to all Christian content. No violence or swearing, nor do they swear.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,5d3BXqGg5ejRhI9ftNTqgw,36661704,1449,NA,Complete,13,YES,13,7 days,More than 2 hours,Other,Christian,2 days,15 minutes or less,1,1,1,1,Richard Lorenzo jr,3,3,2,4,2,5,5,4,5,5,5,5,5,5,5,Very often,I don't know,1,1,1,1,1,3,1,5,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.2,0.56,0.96,1,0.84,0.2571428571428571,Male,South Asian,White,0,0,0
